Book	Chapter	Verse	Ivatan	Yami
James	4	4	Akma kamo paroava so mavakes a mangadwan a nawri so pachichasan o kontra sa no kakovot na? Kapanmohen nio ta no kawnot do pagostoan do mondo aya am machikontra do Dios as an sino o omonot do pagostoan do mondo aya am nayvadiw a kalaban no Dios,	To kamo makasi yaomalalas ji Ama ta do to a tao. Ta manngwa, nyo jyatenngi o kapeykavosoyan na si Ama ta do to no meyparai jya so nakem a tao? So ji na alasi no akman sang a tao a mapeykavosoyan si Ama ta do to.
James	4	5	as pakadekeyen nio paro o inmonmoan no Chirin no Dios do nakavata na sia o, “Vadawen no narawat taya a Espirito o kayan no ichaddaw ta kadwan an dia voken a no Dios”?	Ji nyo akwan o kalas na no ciring do Seysyo a manci no kaji na mamyapyan nyaten no Seyzi amyan do onowned ta a mapatarek so iraralay ta.
James	4	6	Oyod ya amna tod nava yaten a vadawen no Espirito, ta tomoroh pa o Dios so rakorakoh a sidong kano ayet diaten, dawa vatahen no nakatolas, “Sobnahen no Dios o mapamato so karakohan na asna torohan na sa so sidong kano kasisien o mapamahbo so karakohan da.”	Ta arakorako pa o sidongan na jyaten ni Ama ta do to. Ta maniring do Seysyo am, “Ji na nidonga ni Ama ta do to o mapahama so nakem na tao. Apyapyahen na pa sidongen sira o mapaveveh so nakem da tao.”
James	4	7	Dawa mapamahbo kamo a tomoroh so anohed do Dios a maynolay dinio as kasobna kano kalaban nio si Satanas tapian paypavawan naynio.	Am ori an, onotan nyo ji Ama ta do to. Pasobnan nyo si Satan a kakaro na rana jinyo.
James	4	8	Maypasngen kamo do Dios tapian maypasngen dinio. Tadichokoran nio na o pakagatogatosan nioaya kano kapaychaychadadwa paya no payserbian nio.	Macikasngen kamo ji Ama ta do to a kapacikasngen na jinyo. Inyo a yameycyakawad so nakem ji Ama ta do to a tao am ablisan nyo na o malas a onowned nyo a kaji nyo na meylimotngan so onowned.
James	4	9	Askaskaren nio o karakohan nio as kapanehseh nio. Paydamnayen nioava o aktokto nio asna no kapayvavakel kano kamo nio a makayamot do gatogatos nio,	Amlavi kamo a meyngen so onowned a komaro do peyraratenan nyo.
James	4	10	as kapamahbo nio a maykonfisal do Apo taya tapian pamatohen naynio.	Pavevehen nyo o nakem nyo do tangain na ni Ama ta do to. Ta ori o peypakatkatan na so onowned nyo.
James	4	11	Pabhesen nio na a kakakteh o kapakachirichirin nio so maparahet so kadwan dinio. Ta an sino o omparo so kakteh na am pakamahbohen na o panyokoyokoran aya do kaiya no mamsek nia o kaparin no asa ka tawo a nia so anongen no sivog a hoyis.	Ji kamo maciraherahet, manga kakteh an. No amyan so tao a amraherahet so kakteh na do cinai am akma ney to rehrehta o Ciriciring na ni Ama ta do to. No rehrehten nyo o Ciriciring na ni Ama ta do to am manoyong o kapasobna nyo ji Ama ta do to.
James	4	12	As kapanmohen nio ta asa o napagtin aya so panyokoyokoran a iya pa so somnivog aya a Hoyis a mian so anohed a mapavolaw kano mangastigo. Dawa arava o anohed nio a omhosga do kapayengay nio.	Si Ama ta do to o manci no apya kano marahet a vazay. So ika iya na no mapacici. Iya o mapatazadang jyaten do teyngato. So ika iya na no mapasingsingkad. Sino ka a yamakadket do akma moy kakteh do cinai a yarehrehten.
James	4	13	Adngeyen nio pa yaken, inio a tayto a makavata sia o, “Sicharaw anmana do andelak am mangay kami anti do asa ka kavahayan so asa ka kawan a maynegosio so karakohan no ganansia namen.”	Ala no maniring kamo am, “Mangay ta sicyaraw eya ka simaraw a meyyowyaw do teyhesa ka ili a kapeyyawan ta dang a meyvazay a meynizpi.”
James	4	14	Amna ara paro kapararanian nio so atavo do andelak nio? Kanakmen nio ta no viay nio am akmay apon a oyod a maynyed so tiempo as kabo narana.	Am to ko na macitangayan jinyo am ji nyo a tenngi o inawan nyo simaraw an. Ta akman kamo so aob a ji meyyahahay a meyyopowpas.
James	4	15	No mayanong an mayplano kamo am vatahen nio o, “An mian do inolay no Dios as alialit namen pa am nawri as kanaw o parinyen namen,”	Apyapya o kapanci nyo no, “No si apyahen na ni Ama ta do to a Panirsirngen ta am amyan ta pa a mapeyvazay so makakaday a vazay.”
James	4	16	amna niaya ava o kaparin nio ta pamatohen nio o karakohan nio do kadi nio a nakman so piahen dinio no Dios a nia so di mayanong.	Am ikeykongo kamo eya a yato mapahama so nakem a ji mangozay do nakenakem na jinyo ni Ama ta do to. O mapazway rana ya am malas ya a vazay.
James	4	17	Kapanmohen nio ta an sino o di marin so mapanmo na a mayanong na parinyen am makagatos.	Am ori an, o tao rana a makateneng do apya vazay a kaji na mapeyvazayan sya am raraten o akman sang.
James	5	1	Inio a maynakem am adngeyen nio pa kono o vatahen koaya dinio. Mangsah kamo as katanyitanyis nio ta ito mawara dinio o kastigo kano pakasisian nio.	Inyo rana yakatenngan a tao am amizngen nyo o ciring ko. Amlavi kamo a peydednan no alalaw.
James	5	2	Mabo anti o sinmo no kaynakman nioaya as kamid da no maavid saya lamit nio.	Mavozcin jinyo o peymeymasaodan nyo. Mangay kapeykamyamil no ayob nyo.
James	5	3	No kaynakman nio am tayto a omrachi kano mabo dana so serbi as no rachi daya anti o mismo a testigo a laban dinio as akmay apoy a omrarayaw dinio. As dawa no mismo nioaya pinayrayras am kaynakman ava ta kastigo dinio do panawdian sia no araw.	Mangay karaci no nizpi nyo. O raci no nizpi nyo am yongkad no kababayo nyo. So icyakma ney apoy no nizpi nyo a ombalinas jinyo. Ikeykongo kamo a yato ngimong no kangangay nyo, do yana ikakeykai rana no araraw no peyoyaoyyan na ni Ama ta do to.
James	5	4	Tiban nio pa kono ta tayto na mavoya no Dios o di aya nachinaho a nakapaga nio dira do inahap nio sa a maytrabaho do takey nio as no reklamo kano tanyis da am tayto a nadngey no makapamarin aya a Dios.	Nyo jingneta o nizpi da no yameyvazay do hakawan nyo. Amizngey kamo o da iraherahet jinyo a kano da pasyasyan. Ta na rana nimamizing ni Ama ta do to o da lavyan.
James	5	5	Fermi a no pagostoan kano paydamnayan nio so karakohan nio o chitahen nio amna ara nio paroava mapanmo o katayto nio akmay mapaytavatava so manam a ipawlok?	Yateywara o yanyo sarayan no peymeymasaodan nyo do karawan. So yanyo icyakmey vinyay a tey matatava a yameypanam a da ipamaring so kanen.
James	5	6	Tayto kamo maysarasaray as kapadiman nio nira no makasiasi a abo so gatos a sira so abo so mapaparin a mapabhes dinio.	Nyo pananakawen sira o yamakasi a tao. Nyo kawakwak pa siraha, do da kabo no oyowyat a yamapatonggal jinyo.
James	5	7	Kakakteh, makarakoh kamo so pasinsia a manda do kapayvidi no Apo taya, ta tiban nio pa kono o asa ka maytaketakey a rakoh so pasinsia a ompanapanaya so timoy a omdilig so mohamoha naya a manda do kapanyani na.	Am ori manga kakteh an, ji nyo macimangsahi a omapananala si Yeso Kizisto a Panirsirngen ta mai. To nyo nita o omhakakaw a tao a ji macimangseh a mapanala so cimoy a mapasaod so nihakawan na.
James	5	8	Dawa mayanong a kakakteh o kapaypasinsia nio as kadi nio a madispresioan takwan no kapayvidi no Apo taya am mahay pava.	Akman sang an, to kamo ngotokot so nakem a mapananala so araraw na no yai na ni Yeso Kizisto. Ta yarana makeykai o araraw no na yai.
James	5	9	Paradinyan nioava so marahet o kadwan dinio a kakakteh, ta tarek a inio o mian so rahet as logar a makarawat so hosga. Ta no Manhosga aya am masngen dana, ta tayto dana akmay maytetnek do pantaw.	Ji nyo oyyan o kadwan jinyo, manga kakteh an, ta ioya na inyo ni Ama ta do to. So na rana ikakeykai a mai no yamapeykapyapinpin jyaten a Panirsirngen ta.
James	5	10	Hapen ta sa a ehemplo o profeta sa no Apo taya a oyod a napia so kapaypasinsia do pinakasisian da.	Naknakmen nyo sira o yamangozay do ngaran na ni Ama ta do to a yamnoyonoyo so ciring na tao an. Ta inarahen nyo sira a tongbo so alalaw da an.
James	5	11	Naknakmen nio pa kono ta sira o rakoh aya so pasinsia o sincharan ta so mapia kano mapalak. Nadngey nio na sigoro o komapet di Job a iya so narakoh so pasinsia a mayagwanta a nia so oyod na chinapia no nivahes sia no Dios do tawtawsan no viay na do tana aya, dawa mavoya ta dia ta no Apo taya am rakoh o kasisien kano addaw na.	Tamo ipanci sira tey masaray a tao an, do da kajya haywan no yamyan so alalaw da an. Nimamizing nyo rana si Yepo a jya nimablis so onowned no keyyan no alalaw na. So nyo ipakateneng do kato na ngavosan no alalaw na nisidong na ni Ama ta do to. Ta si Ama ta do to rana am tey rako o pangangarilawan na kano pangangasyan na.
James	5	12	Manam kano atavo am vatahen ko pa o kadi na mayanongan no kaserbi nio sia kakeakey o ngaran no Dios an mayavay kamo. Vatahen nioava o, “Gatos ko do Dios,” anmana no kadwan sa a akma sia asna tod nio na vatahen o Oon anmana Omba tapian abo o payrahtan kano pakagatosan nio.	O ney makdeng na, manga kakteh am taosya o kapacipeyyeyyan nyo so nakem do teyrahem. Ta manoyong saon am manoyong am. O malas saon am malas am. Ta no si makman kamo sang am jyabo kaoya na ninyo ni Ama ta do to a.
James	5	13	An ara sa dinio o mian do pandidiwan am mayanong sa a machahoahok as an ara sa o mian so ichasoyot am mayanong sa mamahemahes kano omdaday so Dios.	No myan jinyo so makasazi so alalaw am meynozi an. No masaray kamo am meyyanwanood kamo an a somaray nya ji Ama ta do to.
James	5	14	An ara dinio o mian so ganit am ipatawag na sira o adngedngeyen nio sa do timban a machahoahok nia as kano mapangay so haneng sia. Parinyen nio ya do ngaran no Apo taya,	No myan jinyo so meyngen am ipanci na sira o panipanirsirngen do kyokay a meynozi nya a kapangozay da do ngaran na ni Yeso Kizisto a Panirsirngen ta a komoris jya no haneng.
James	5	15	ta no dasal da no masaray no Dios am ichatova no maganit aya takwan no Apo taya o omtovatova sia as kapakabo na do gatos na.	No ipeyhanhan nyo o ngaran na am mavoga na o ingingnen na no makaliliw sya tao. So ikanoyong na rana nikeywakwakan so kataotao. No myan so raraten no tao ori am todavonas rana.
James	5	16	Dawa ikonfisal nio o gatos nio do kadwan dinio as kapachahoahok nio no kadwan dinio tapian matova kamo do aran ango a ganit nio. As kanakmen nio ta no dasal no asa ka tawo a mapia so kawnot do Apo taya am rakoh o sinmo na.	Patwawen nyo o kalasan nyo do kadwan jinyo a kapeynozi nyo no kadwan jinyo a keywakwak jinyo. Ta tey rako o oyowyat no inozi no apiya so nakenakem a tao.
James	5	17	Ta tiban nio pa kono si profeta Elias a aran kapalit ta a mian so kakahan am do nakapawyod na sia o kapachipangdaw na nia o kadi na timoyan am nanyeng a dia timoy do sinahad no tatdo kan kara a ka kawan,	Meyyangay ta tao a kani Idiya. Ikongo do tey makdeng a meynozi no kaji na cimoyan, am ori o ikanoyong na jya nimacimoy a kasisi so ikapat a kawan.
James	5	18	as do kwanasaw am minirwa a machahoahok do katimoy narana am nanyeng a mirwa a matimotimoy as kapakasi darana no mohamoha.	Meynozi pa am makas rana o cimoy apo do teyngato. Ori o nipakapiya na rana nimlida no nihakawan da.
James	5	19	Kakakteh, an mian o asa dinio a masday do pakagatosan am oyod a mapia an mian pa o makapayvidi so aktokto na a mirwa a omonot do Dios.	Manga kakteh, no si myan jinyo so nimavozaw a nikomaro rana do nanao na ni Ama ta do to a keyyan no tao a mapeysinaoli sya am,
James	5	20	Kapanmohen nio ta no makapawnot aya so tawo a mayvidi do Dios am tayto a nakapanlibri so asa ka tawo do kastigo no Dios as no nadpon a gatos am kapakaboan.	manakem nyo an. O tao a nimapaoli so akma ney kakteh do cinai a apo do peyraratenan na am manoyong o akman sang a tao a niomagag sya do peyoyaoyyan na ni Ama ta do to, do kanimavonas na rana no aro a raraten na.
John	1	1	Manam so kayan no inamaog am mian dana a machasa do Dios o tawagan aya so Chirin as iya am Dios a mismo.	No kaji na pa amaogan no karawan am amyan rana o Ciring ni Ama ta do to. O Ciring rana am macilovot ji Ama ta do to. O Ciring am manoyong a Tao do to.
John	1	2	Do kabo pa no aran ango a inamaog am mian dana o Chirin aya a machichasa do Dios,	Nimakalapo no kakwa o kapacilovot no Ciring eya ji Ama ta do to.
John	1	3	as yamot sia am inamaog o atavo, as an abo sia am arava o inamaog.	Ciring o nyamaog na ni Ama ta do to so makakaday. So ikabo no asa ka maoran no karawan a ji na nyamaog no Ciring eya.
John	1	4	Iya o pakayapoan no viay as an sino o torohan na so viay am kasehdangan.	O Ciring ni Ama ta do to am ori o yapwan no inawan no tao. O inawan rana am zezngang a ikavyay no tao.
John	1	5	Iya o sehdang aya a romial do kasarisarian as homisen ava no kasarisarian o sehdang aya.	O zezak am cirain na o kasarisaryan. So ji na makahespi so mazngang no masari.
John	1	6	Mian o tawo a mayngaran so Juan a tinovoy no Dios.	O meyngaran so Yowani a tao am nitovoy na ni Ama ta do to a lamlamsoy na.
John	1	7	Pinawnonong na nia o komapet do mawara aya a sehdang tapian manganohed o atavo do manam aya a mawara.	Iya rana am ipanci na do tao o zezngang a kamimin no tao a makamizing sya kapanganoyong da rana.
John	1	8	Si Juan ava o sehdang aya, ta tod sia natovoy a mapawnonong so komapet do sehdang aya.	Am beken a iya ori o zezak ang, ta o kapangnanao na no zezak ang.
John	1	9	As no somnivog aya a sehdang am nawara dana do tana aya a mapasehdang so tawotawo.	O zezak rana am manoyong a zezngang apo do teyngato a tomiray so tao do karawan.
John	1	10	Mawara sia do tana aya a nia so inamaog na amna sinincharan dava sia no tawotawo.	O Ciring rana am amyan rana do karawan a nipangamaog na ni Ama ta do to so karawan. Am kaji da makatenngan jya no tao do karawan.
John	1	11	Nangay do mismo na a kavahayan amna chinakey dava rawaten.	Mangay do pacikeylyan na am to da nazibwan no tao do dang.
John	1	12	Amna sira o minrawat sia kano nanganohed sia am tinorohan na sa so anohed a mayvadiw a kamanganakan no Dios.	Sira rana ji nazibo nya tao a kano omanoyong jya tao am abneken na sira akma ney anak ni Ama ta do to.
John	1	13	Nayvadiw sava ya a kamanganakan no Dios a makayamot dira do inyapoan da anmana do inolay no tawo an dia voken a pinarin sa ya no Dios a kamanganakan na.	Am beken a meyngongyod sira ori a nimapodpod so kataotao ji Ama ta do to, ta omaing do kanoyong da ji Ama ta do to. Am ori o abnekan na sira akma ney anak.
John	1	14	As no tawagan aya so Chirin am naytawo as kapachipanghovok na diaten as kavoya namen sia o kayan sia no grasia kano kakawyoran. As navoya namen pa o makakniknin a kaparin na a asa ka Manganak no Dios.	So nipeyvaliw no Ciring a tao a macikaop jyaten a tey rako so pangangarilawan a tey manoyong. So nipakacittan namen rana so azwazway na. So ikanoyong na abo so ikararwa angayan no azwazway. Ta iya rana am veyvowen na Anak ni Ama ta do to.
John	1	15	Nia o pinawnonong aya ni Juan do nakavata na sia, “Niaya o tawo ori a vata ko dinio a manawnawdi a mawara kaniaken as matoato kaniaken, ta mian dana a manam kano nakawara ko a tawo.”	Iya o ipeylimwang ni Yowani amlololos a manci no, “Iya o nimalavat ko na a manownowji pa a mai a ka nyaken. Am mahamahama pa ori ka nyaken. Ta amyan rana no kaji ko pa tazakan do karawan.”
John	1	16	As makayamot do akmaya sia a makakniknin a kaparin na am itoroh na o grasia na diaten as kafermi na a omrapa dia so maypaypangay pa.	Yateywara o pangangarilawan na a na itoro jyaten. O aryarilaw na jyaten am yabo yakasaraw a na ipeywalam.
John	1	17	Di Moises am nawri o narawat ta o panyokoyokoran kano onotan ta sa pero di Jesu Cristo am nawri o narawat ta o grasia as kano kakawyoran a komapet do Dios.	O iwawalam na ni Ama ta do to o nipangnanao na ni Moyse a onotan ta. Am o pangangarilawan na kano manoyong a nanao na ni Ama ta do to am ori o nyai na ni Yeso Kizisto do tao do karawan.
John	1	18	Tayto pa abo o nakavoya so Dios. Amna no mavoyvoh a Manganak aya o mapapanmo nia diaten o komapet do Dios takwan Dios sia a akma so Ama naya.	Abo pa o tao a nimakacita si Ama ta do to. O Anak na yamacikto ji Ama ta do to a yamlisna do katangked na am ori o nipakateneng ta ji Ama ta do to.
John	1	19	As sira o adngedngeyen sa no Judeo do Jerusalem am nanovoy sa so papali kano Levita a omahes nia di Juan Bawtista an sino sia.	No kano nang am o meynakem a tao do Yotay do Yelosaleng am nimanovoy sira so mapatanatanang so nakem da si Ama ta do to a kano Diwey a tao a mangay a tomita si Yowani. Maniring sira jya am, “Sino ka ya.”
John	1	20	Vinata ni Juan o kakawyoran do nakavata na sia, “Yaken ava o Mesias aya.”	Maniring jira am, “To ko na macitangayan jinyo am beken a Misayya ko.”
John	1	21	Ahsan da nia di Juan, “Sino ka. Imo si Elias?” Amna vinata ni Juan, “Omba. Si Elias akoava.” Vatan da sia ya, “Imo paro o panayahen namen aya a tovoyen no Dios?” Alit no nakasobna na sia ya.	Maniring sira am, “Si Idiya ka ya an?” Maniring jira si Yowani am, “Beken a yaken nyo ipanci ang.” Maniring sira pa am, “Manngwa, panoyonoywan na imo so ciring ni Ama ta do to a namen nanalahen a mai?” Maniring am, “Beken.”
John	1	22	Vatan darana sia dia, “Ivahey mo pa diamen an sino ka tapian mian o parapiten namen dira do tomnovoy aya diamen. Ango vatahen namen a komapet dimo.”	Maniring pa sira am, “Pancyan pa jyamen, sino ka. Ta itovis namen do yanimapahanhan jyamen. Pancyan pala wanjin mo kapwan.”
John	1	23	Vatan sia ni Juan, “Yaken o vata awri kaychowa ni profeta Isaias a asa ka mangononong do desierto a makaliak a makavata sia, ‘Mayprepara kamo do kawara no Apo taya.’”	Maniring si Yowani am, “Yaken o nipanci ni Isayya a omlololos do kabwan no nihakawan no tao. Ta maniring am, ‘Ipeywadwad nyo o Panirsirngen so rarahan na.’ ”
